Gene_ID	Symbol
ENSDARG00000060101	trappc12
ENSDARG00000060102	kank1
ENSDARG00000060103	cpeb3
ENSDARG00000060106	crb2a
ENSDARG00000060109	aggf1
ENSDARG00000060112	sybu
ENSDARG00000060113	znf395a
ENSDARG00000060115	lrrn1
ENSDARG00000060116	CAMK1 (2 of 2)
ENSDARG00000060120	glyctk
ENSDARG00000060123	ca16b
ENSDARG00000060124	timm17b
ENSDARG00000060126	acyp1
ENSDARG00000060127	adamts3
ENSDARG00000060148	sh3pxd2aa
ENSDARG00000060149	ablim1a
ENSDARG00000060150	psmd11a
ENSDARG00000060152	fam155b
ENSDARG00000060153	h6pd
ENSDARG00000060165	dnah7
ENSDARG00000060168	fam160b1
ENSDARG00000060169	mns1
ENSDARG00000060175	arhgap24
ENSDARG00000060176	trmt10b
ENSDARG00000060177	vcpip1
ENSDARG00000060181	slco1d1
ENSDARG00000060182	pdzd4
ENSDARG00000060184	pkn1
ENSDARG00000060189	esm1
ENSDARG00000060192	rpusd1
ENSDARG00000060196	lhpp
ENSDARG00000060197	atp2c1
ENSDARG00000060199	mrpl18
ENSDARG00000060200	RGS14 (2 of 2)
ENSDARG00000060207	traf7
ENSDARG00000060210	d2hgdh
ENSDARG00000060215	CEP85
ENSDARG00000060222	scn1ba
ENSDARG00000060235	mst1ra
ENSDARG00000060236	dok7
ENSDARG00000060238	UACA (1 of 2)
ENSDARG00000060243	enox1
ENSDARG00000060246	slc16a6b
ENSDARG00000060249	WDR44
ENSDARG00000060252	mogs
ENSDARG00000060256	alkbh8
ENSDARG00000060260	FDFT1
ENSDARG00000060263	PECAM1 (1 of 2)
ENSDARG00000060265	PPP1R27 (2 of 2)
ENSDARG00000060282	rnf121
ENSDARG00000060288	prosc
ENSDARG00000060297	arhgap35
ENSDARG00000060298	nin
ENSDARG00000060303	slc4a10b
ENSDARG00000060304	map7d1a
ENSDARG00000060306	tfcp2
ENSDARG00000060308	URB1 (1 of 2)
ENSDARG00000060309	srgap3
ENSDARG00000060312	WDR62
ENSDARG00000060316	cish
ENSDARG00000060317	acsl6
ENSDARG00000060318	stk40
ENSDARG00000060320	dcaf5
ENSDARG00000060323	exoc5
ENSDARG00000060326	MAP1S (1 of 2)
ENSDARG00000060341	map7d1a
ENSDARG00000060345	apod
ENSDARG00000060348	map3k3
ENSDARG00000060349	WASF1 (1 of 2)
ENSDARG00000060357	PPFIA1
ENSDARG00000060360	gnb1b
ENSDARG00000060361	cep104
ENSDARG00000060362	nadkb
ENSDARG00000060366	slc12a9
ENSDARG00000060368	syn1
ENSDARG00000060372	PLXNA2
ENSDARG00000060374	ttll11
ENSDARG00000060380	coq6
ENSDARG00000060383	mmaa
ENSDARG00000060390	mst4
ENSDARG00000060392	ash2l
ENSDARG00000060393	fibcd1
ENSDARG00000060395	MUM1L1
ENSDARG00000060397	hhip
ENSDARG00000060398	rft1
ENSDARG00000060401	SH3RF3
ENSDARG00000060410	thbs2a
ENSDARG00000060411	ddx28
ENSDARG00000060415	arhgef28
ENSDARG00000060430	zfyve28
ENSDARG00000060434	MAP1B
ENSDARG00000060435	bnipl
ENSDARG00000060437	EML6
ENSDARG00000060438	tbl1x
ENSDARG00000060439	CLCN2 (1 of 3)
ENSDARG00000060442	tmem259
ENSDARG00000060445	elp6
ENSDARG00000060452	sdk2b
ENSDARG00000060456	NMI
ENSDARG00000060457	pmp22b
ENSDARG00000060460	pdk3b
ENSDARG00000060469	pik3r4
ENSDARG00000060471	gcnt3
ENSDARG00000060472	anapc15
ENSDARG00000060477	vps8
ENSDARG00000060480	ubr1
ENSDARG00000060481	atl1
ENSDARG00000060482	mid1
ENSDARG00000060484	EPT1
ENSDARG00000060489	mrpl32
ENSDARG00000060494	eprs
ENSDARG00000060495	CPEB4
ENSDARG00000060496	cacna1ha
ENSDARG00000060497	EPB41L2
ENSDARG00000060498	tnfrsf9a
ENSDARG00000060500	l2hgdh
ENSDARG00000060501	dpcd
ENSDARG00000060504	PFKL (2 of 2)
ENSDARG00000060506	sos2
ENSDARG00000060507	depdc1b
ENSDARG00000060510	cul4b
ENSDARG00000060515	zdhhc9
ENSDARG00000060518	pcsk5b
ENSDARG00000060520	antxr2a
ENSDARG00000060521	rbm27
ENSDARG00000060522	rfk
ENSDARG00000060526	bmp3
ENSDARG00000060532	adam22
ENSDARG00000060534	sgpp1
ENSDARG00000060537	atad2b
ENSDARG00000060539	SHANK1 (1 of 2)
ENSDARG00000060541	ocrl
ENSDARG00000060542	LGR4
ENSDARG00000060549	ECEL1
ENSDARG00000060551	RPS6KA5
ENSDARG00000060554	mut
ENSDARG00000060557	KIF2A (2 of 2)
ENSDARG00000060559	dis3
ENSDARG00000060564	slc25a21
ENSDARG00000060566	cluhb
ENSDARG00000060567	trpm2
ENSDARG00000060569	tmem229b
ENSDARG00000060575	sec24c
ENSDARG00000060580	tasp1
ENSDARG00000060581	UBAC2 (1 of 2)
ENSDARG00000060586	ctdspl2b
ENSDARG00000060587	baiap2b
ENSDARG00000060594	hadhab
ENSDARG00000060595	STRN
ENSDARG00000060596	prkaa1
ENSDARG00000060600	CAPN15
ENSDARG00000060601	rgs7bpa
ENSDARG00000060609	CD109
ENSDARG00000060610	pcdh7b
ENSDARG00000060618	ipo13
ENSDARG00000060620	lig4
ENSDARG00000060626	dgkaa
ENSDARG00000060627	HIP1R (2 of 2)
ENSDARG00000060631	GARNL3
ENSDARG00000060632	usp43a
ENSDARG00000060633	usp16
ENSDARG00000060634	azi1
ENSDARG00000060637	clstn2
ENSDARG00000060639	apba2b
ENSDARG00000060641	prkaa2
ENSDARG00000060645	sirt7
ENSDARG00000060646	senp5
ENSDARG00000060649	lrp2a
ENSDARG00000060661	KLF8
ENSDARG00000060668	tm4sf18
ENSDARG00000060674	RAB19
ENSDARG00000060675	NID1 (1 of 2)
ENSDARG00000060679	kdm1a
ENSDARG00000060683	lrsam1
ENSDARG00000060687	chd2
ENSDARG00000060695	znf346
ENSDARG00000060697	kmt2bb
ENSDARG00000060705	nsd1b
ENSDARG00000060707	pex11a
ENSDARG00000060715	plod3
ENSDARG00000060716	prkx
ENSDARG00000060723	stim1a
ENSDARG00000060725	DNAJC16 (2 of 2)
ENSDARG00000060729	trim8b
ENSDARG00000060734	appl1
ENSDARG00000060745	pgm5
ENSDARG00000060748	tsfm
ENSDARG00000060750	BTBD2 (2 of 2)
ENSDARG00000060751	taok3a
ENSDARG00000060753	pear1
ENSDARG00000060755	RPRD1A
ENSDARG00000060756	abhd6a
ENSDARG00000060758	nphs1
ENSDARG00000060763	ARMC6
ENSDARG00000060766	PXN (1 of 3)
ENSDARG00000060767	smg7
ENSDARG00000060768	ankib1a
ENSDARG00000060771	map7d3
ENSDARG00000060775	arl10
ENSDARG00000060783	acap2
ENSDARG00000060785	pcnxl4
ENSDARG00000060788	lrrc14b
ENSDARG00000060790	foxred1
ENSDARG00000060796	slc20a2
ENSDARG00000060797	pfkmb
ENSDARG00000060798	mrpl22
ENSDARG00000060805	MAP1S (2 of 2)
ENSDARG00000060808	mecom
ENSDARG00000060813	plekha7a
ENSDARG00000060830	FAM83H (1 of 2)
ENSDARG00000060835	tecpr2
ENSDARG00000060837	trpc5b
ENSDARG00000060841	pik3c2a
ENSDARG00000060845	antxr1d
ENSDARG00000060846	cabp7b
ENSDARG00000060847	setd1ba
ENSDARG00000060849	dlgap4a
ENSDARG00000060853	nckap1
ENSDARG00000060854	kctd3
ENSDARG00000060861	dars2
ENSDARG00000060862	atxn1b
ENSDARG00000060865	scai
ENSDARG00000060868	MBTD1
ENSDARG00000060871	mctp1b
ENSDARG00000060875	pde1a
ENSDARG00000060885	znf592
ENSDARG00000060893	col8a2
ENSDARG00000060900	znf362a
ENSDARG00000060901	trim62
ENSDARG00000060912	SLC5A7 (1 of 2)
ENSDARG00000060915	fbxl16
ENSDARG00000060917	anln
ENSDARG00000060921	pla2g6
ENSDARG00000060922	dgcr14
ENSDARG00000060925	jarid2a
ENSDARG00000060926	rnf19b
ENSDARG00000060929	rnf220a
ENSDARG00000060933	baiap2l2
ENSDARG00000060937	adnp2a
ENSDARG00000060939	KIRREL3 (1 of 3)
ENSDARG00000060944	rnf217
ENSDARG00000060946	pip5kl1
ENSDARG00000060948	dync1i1
ENSDARG00000060951	polg
ENSDARG00000060954	tmcc1b
ENSDARG00000060962	btr04
ENSDARG00000060976	CREBBP (1 of 3)
ENSDARG00000060978	atp2a3
ENSDARG00000060980	atp8b1
ENSDARG00000060981	SIKE1
ENSDARG00000060983	smyd4
ENSDARG00000060991	mief1
ENSDARG00000060992	rpusd2
ENSDARG00000060994	FBXW7
ENSDARG00000061004	cox11
ENSDARG00000061005	SHKBP1
ENSDARG00000061006	cyb5d2
ENSDARG00000061010	ppp1r37
ENSDARG00000061011	hlfb
ENSDARG00000061013	ankfy1
ENSDARG00000061014	kcnj5
ENSDARG00000061017	spns2
ENSDARG00000061020	CCDC186
ENSDARG00000061021	fam160a1
ENSDARG00000061024	rabggta
ENSDARG00000061030	vezf1b
ENSDARG00000061031	dner
ENSDARG00000061039	atp10a
ENSDARG00000061040	pum2
ENSDARG00000061045	KBTBD13 (2 of 3)
ENSDARG00000061047	abcg4a
ENSDARG00000061048	ranbp9
ENSDARG00000061051	BRINP3
ENSDARG00000061052	nipblb
ENSDARG00000061057	cyhr1
ENSDARG00000061060	STPG2
ENSDARG00000061061	dpagt1
ENSDARG00000061062	tmem194b
ENSDARG00000061066	c2cd2l
ENSDARG00000061067	TMEM106C (1 of 2)
ENSDARG00000061081	arpp21
ENSDARG00000061089	KIF21A (1 of 2)
ENSDARG00000061091	gtpbp6
ENSDARG00000061093	phldb1a
ENSDARG00000061095	stk36
ENSDARG00000061096	dapk2
ENSDARG00000061099	nfasca
ENSDARG00000061100	nars
ENSDARG00000061108	ep300b
ENSDARG00000061110	zbtb44
ENSDARG00000061117	agap2
ENSDARG00000061120	slc43a2b
ENSDARG00000061121	lphn3.1
ENSDARG00000061123	aldh18a1
ENSDARG00000061124	srpr
ENSDARG00000061131	kif21a
ENSDARG00000061138	senp7
ENSDARG00000061140	colec12
ENSDARG00000061142	erbb4b
ENSDARG00000061143	tapt1b
ENSDARG00000061145	gfod2
ENSDARG00000061147	zfp64
ENSDARG00000061159	gltscr1
ENSDARG00000061161	ube2j2
ENSDARG00000061162	ephx4
ENSDARG00000061165	slc6a4a
ENSDARG00000061168	dhx34
ENSDARG00000061169	larp1b
ENSDARG00000061173	st14a
ENSDARG00000061174	znf740b
ENSDARG00000061177	mov10b.1
ENSDARG00000061180	vps45
ENSDARG00000061185	nat15
ENSDARG00000061186	itga4
ENSDARG00000061187	cbx5
ENSDARG00000061191	plekho1a
ENSDARG00000061194	hectd2
ENSDARG00000061195	cnnm2a
ENSDARG00000061196	emilin2a
ENSDARG00000061197	armc7
ENSDARG00000061201	acsf2
ENSDARG00000061203	trpc1
ENSDARG00000061204	ddx20
ENSDARG00000061205	stag1a
ENSDARG00000061207	ttc7b
ENSDARG00000061208	rab40c
ENSDARG00000061211	spg20b
ENSDARG00000061213	rabep2
ENSDARG00000061214	lipin2
ENSDARG00000061215	fam149b1
ENSDARG00000061216	hexdc
ENSDARG00000061219	postnb
ENSDARG00000061222	uba7
ENSDARG00000061226	timp2a
ENSDARG00000061228	pfdn4
ENSDARG00000061231	tinagl1
ENSDARG00000061233	abcc5
ENSDARG00000061235	alg5
ENSDARG00000061240	cbln4
ENSDARG00000061242	tuft1a
ENSDARG00000061243	UBASH3B (1 of 2)
ENSDARG00000061248	xylt1
ENSDARG00000061249	myom1a
ENSDARG00000061255	dusp3a
ENSDARG00000061256	FAM195A
ENSDARG00000061259	sost
ENSDARG00000061265	lmln
ENSDARG00000061274	lss
ENSDARG00000061275	plxna1
ENSDARG00000061282	glg1a
ENSDARG00000061288	kcnc4
ENSDARG00000061294	arhgap5
ENSDARG00000061301	gmpr2
ENSDARG00000061303	oca2
ENSDARG00000061304	ppp1r9a
ENSDARG00000061308	crebbpa
ENSDARG00000061311	znf438
ENSDARG00000061312	pds5b
ENSDARG00000061314	NGRN
ENSDARG00000061328	cdon
ENSDARG00000061335	galnt1
ENSDARG00000061338	ddx6
ENSDARG00000061345	wwp2
ENSDARG00000061348	adat1
ENSDARG00000061351	tfpi2
ENSDARG00000061352	bcl11aa
ENSDARG00000061354	foxred2
ENSDARG00000061355	aoc1
ENSDARG00000061357	CHST5
ENSDARG00000061362	FAM69A (1 of 2)
ENSDARG00000061363	GFOD1
ENSDARG00000061365	hepacam2
ENSDARG00000061368	klf13
ENSDARG00000061370	tsen34
ENSDARG00000061371	cdh18
ENSDARG00000061372	cog7
ENSDARG00000061373	znf142
ENSDARG00000061375	sgpl1
ENSDARG00000061377	efcab1
ENSDARG00000061378	smg8
ENSDARG00000061379	cmya5
ENSDARG00000061380	HUS1
ENSDARG00000061385	haus3
ENSDARG00000061391	grhl1
ENSDARG00000061394	baz1b
ENSDARG00000061397	trip12
ENSDARG00000061398	epb41l4b
ENSDARG00000061399	trpm1b
ENSDARG00000061400	csgalnact2
ENSDARG00000061405	eva1a
ENSDARG00000061409	bivm
ENSDARG00000061411	nelfa
ENSDARG00000061413	sec23ip
ENSDARG00000061414	slx4
ENSDARG00000061416	C2CD4A
ENSDARG00000061417	nub1
ENSDARG00000061419	zmat4b
ENSDARG00000061424	znf646p
ENSDARG00000061436	col6a2
ENSDARG00000061437	inpp5f
ENSDARG00000061439	ugt5c3
ENSDARG00000061445	adcy6a
ENSDARG00000061446	smap2
ENSDARG00000061450	tesk2
ENSDARG00000061451	n4bp2
ENSDARG00000061454	nrxn2a
ENSDARG00000061458	phf14
ENSDARG00000061461	dsela
ENSDARG00000061462	VWA7
ENSDARG00000061468	ncaph
ENSDARG00000061471	sema5ba
ENSDARG00000061472	gba2
ENSDARG00000061473	tbkbp1
ENSDARG00000061478	igf2bp1
ENSDARG00000061479	thsd7a
ENSDARG00000061486	DNAH10
ENSDARG00000061490	u2surp
ENSDARG00000061493	kcng1
ENSDARG00000061497	THSD7B (1 of 2)
ENSDARG00000061498	DUSP13 (1 of 3)
ENSDARG00000061504	KDM4C
ENSDARG00000061505	mrps9
ENSDARG00000061506	nsmfb
ENSDARG00000061508	tgfbrap1
ENSDARG00000061515	tmtops2a
ENSDARG00000061517	lrp1bb
ENSDARG00000061520	b4galnt1a
ENSDARG00000061525	slka
ENSDARG00000061527	nxt2
ENSDARG00000061535	UNC80 (1 of 2)
ENSDARG00000061541	unc5db
ENSDARG00000061543	ccdc85b
ENSDARG00000061544	ano6
ENSDARG00000061549	foxo1b
ENSDARG00000061551	rap1gap2a
ENSDARG00000061553	tmem246
ENSDARG00000061560	stim1b
ENSDARG00000061564	nlrc3
ENSDARG00000061566	SLC7A3 (2 of 2)
ENSDARG00000061570	DMXL2 (1 of 2)
ENSDARG00000061573	socs5a
ENSDARG00000061576	colm
ENSDARG00000061579	myo1c
ENSDARG00000061580	kctd7
ENSDARG00000061586	gphnb
ENSDARG00000061587	ctdspl2a
ENSDARG00000061590	cachd1
ENSDARG00000061591	abcb10
ENSDARG00000061600	tmem2
ENSDARG00000061602	SSX2IP (2 of 2)
ENSDARG00000061603	sorbs2b
ENSDARG00000061610	ufsp1
ENSDARG00000061621	THEM4
ENSDARG00000061622	kcng3
ENSDARG00000061629	ndufaf5
ENSDARG00000061631	fbxo11a
ENSDARG00000061635	myo5aa
ENSDARG00000061638	dcakd
ENSDARG00000061640	SIPA1L2 (1 of 2)
ENSDARG00000061644	ensab
ENSDARG00000061647	nrxn1a
ENSDARG00000061651	marveld2b
ENSDARG00000061654	wwc3
ENSDARG00000061656	ptpdc1
ENSDARG00000061658	POLRMT
ENSDARG00000061661	igf2bp2b
ENSDARG00000061665	hcn2b
ENSDARG00000061682	bicc1a
ENSDARG00000061684	slc25a17
ENSDARG00000061687	atxn1a
ENSDARG00000061688	arvcfb
ENSDARG00000061690	nxpe3
ENSDARG00000061691	qpctla
ENSDARG00000061692	yjefn3
ENSDARG00000061699	SIPA1L3
ENSDARG00000061710	map3k8
ENSDARG00000061713	tpd52
ENSDARG00000061718	znf704
ENSDARG00000061723	tmem64
ENSDARG00000061724	setdb1b
ENSDARG00000061725	MAST3 (1 of 2)
ENSDARG00000061728	acot13
ENSDARG00000061732	RAPH1 (2 of 2)
ENSDARG00000061735	hnrnpm
ENSDARG00000061736	ank3a
ENSDARG00000061737	ece1
ENSDARG00000061738	march2
ENSDARG00000061741	itpr3
ENSDARG00000061742	clasrp
ENSDARG00000061746	arhgef9a
ENSDARG00000061751	RAB21
ENSDARG00000061752	fam65b
ENSDARG00000061757	RABGAP1L
ENSDARG00000061758	sh3pxd2ab
ENSDARG00000061759	kdm6a
ENSDARG00000061761	opa3
ENSDARG00000061762	trim108
ENSDARG00000061763	spata5l1
ENSDARG00000061764	ahnak
ENSDARG00000061770	abcd4
ENSDARG00000061773	neurl1ab
ENSDARG00000061774	mbd3a
ENSDARG00000061778	fmn2b
ENSDARG00000061784	arhgap25
ENSDARG00000061786	klhl2
ENSDARG00000061789	gnl1
ENSDARG00000061794	jam3b
ENSDARG00000061796	rasgrp4
ENSDARG00000061798	arhgap27l
ENSDARG00000061802	cnot2
ENSDARG00000061817	kif1aa
ENSDARG00000061818	meox2b
ENSDARG00000061819	wscd2
ENSDARG00000061827	zbtb4
ENSDARG00000061829	UNC13A (1 of 5)
ENSDARG00000061830	prss12
ENSDARG00000061836	nfixb
ENSDARG00000061841	tiparp
ENSDARG00000061844	ARHGEF15 (2 of 2)
ENSDARG00000061848	col15a1b
ENSDARG00000061852	olfml3a
ENSDARG00000061854	lman2
ENSDARG00000061862	myo18ab
ENSDARG00000061864	hdlbpb
ENSDARG00000061865	ddx10
ENSDARG00000061880	apbb2b
ENSDARG00000061885	satb2
ENSDARG00000061889	ppcs
ENSDARG00000061890	atp13a2
ENSDARG00000061895	usp32
ENSDARG00000061896	slco2a1
ENSDARG00000061899	iqub
ENSDARG00000061901	ankrd13a
ENSDARG00000061904	FHOD3 (1 of 2)
ENSDARG00000061908	mfsd12a
ENSDARG00000061915	git2a
ENSDARG00000061916	tmem51b
ENSDARG00000061918	cplx2
ENSDARG00000061921	gltpa
ENSDARG00000061922	DHX36
ENSDARG00000061923	amotl2a
ENSDARG00000061928	numa1
ENSDARG00000061929	fam168b
ENSDARG00000061936	FBXO10 (1 of 2)
ENSDARG00000061937	myo7aa
ENSDARG00000061940	HTR4
ENSDARG00000061941	trpv4
ENSDARG00000061946	commd4
ENSDARG00000061948	amotl2b
ENSDARG00000061951	golgb1
ENSDARG00000061952	fbxo10
ENSDARG00000061956	SYTL2 (1 of 2)
ENSDARG00000061960	ube3b
ENSDARG00000061968	myo1ha
ENSDARG00000061970	lingo3a
ENSDARG00000061974	grhl2b
ENSDARG00000061976	sema6bb
ENSDARG00000061977	ppfibp2a
ENSDARG00000061981	lap3
ENSDARG00000061985	RBM47
ENSDARG00000061986	tbc1d2b
ENSDARG00000061989	mpnd
ENSDARG00000061992	dot1l
ENSDARG00000061993	wdr74
ENSDARG00000061994	acacb
ENSDARG00000062000	abtb2b
ENSDARG00000062002	adnpa
ENSDARG00000062003	myo5b
ENSDARG00000062008	hs2st1b
ENSDARG00000062009	gpr18
ENSDARG00000062016	vps51
ENSDARG00000062017	fsd1
ENSDARG00000062019	rufy2
ENSDARG00000062020	gse1
ENSDARG00000062021	CCDC181
ENSDARG00000062023	fndc3bb
ENSDARG00000062024	kif1ab
ENSDARG00000062025	cpox
ENSDARG00000062030	GPR17
ENSDARG00000062040	atp8b5a
ENSDARG00000062044	cables1
ENSDARG00000062045	il1rapl1a
ENSDARG00000062049	hmha1
ENSDARG00000062052	casp2
ENSDARG00000062053	kbp
ENSDARG00000062054	CPT1A (2 of 2)
ENSDARG00000062055	RNF38
ENSDARG00000062056	elmod1
ENSDARG00000062058	slc12a7b
ENSDARG00000062060	gmeb1
ENSDARG00000062063	tab3
ENSDARG00000062078	hs2st1a
ENSDARG00000062080	shc2
ENSDARG00000062081	tbc1d1
ENSDARG00000062082	hipk3b
ENSDARG00000062083	dph7
ENSDARG00000062084	clcn1a
ENSDARG00000062085	dak
ENSDARG00000062087	nceh1b
ENSDARG00000062089	uggt2
ENSDARG00000062096	pm20d1.2
ENSDARG00000062101	iffo2a
ENSDARG00000062103	ankrd24
ENSDARG00000062106	klf5b
ENSDARG00000062108	iffo1b
ENSDARG00000062109	shdb
ENSDARG00000062113	lrrc8da
ENSDARG00000062114	papd7
ENSDARG00000062116	ctdsplb
ENSDARG00000062122	klhl5
ENSDARG00000062123	agap1
ENSDARG00000062129	mxra8b
ENSDARG00000062134	KCNAB2 (1 of 2)
ENSDARG00000062135	sytl5
ENSDARG00000062137	stag1b
ENSDARG00000062138	ranbp10
ENSDARG00000062139	eif2ak3
ENSDARG00000062142	stoml1
ENSDARG00000062146	larp4b
ENSDARG00000062148	SENP7 (2 of 2)
ENSDARG00000062152	chaf1a
ENSDARG00000062154	dip2c
ENSDARG00000062156	ABI3BP (1 of 2)
ENSDARG00000062157	csde1
ENSDARG00000062164	atrn
ENSDARG00000062168	tmem168b
ENSDARG00000062171	olfml3b
ENSDARG00000062173	camsap2
ENSDARG00000062174	cacnb4b
ENSDARG00000062177	dcbld2
ENSDARG00000062178	fam65a
ENSDARG00000062183	trpc4b
ENSDARG00000062187	kif14
ENSDARG00000062190	PDE3B
ENSDARG00000062192	TBC1D8B
ENSDARG00000062195	FBXO31
ENSDARG00000062198	pcm1
ENSDARG00000062204	sigirr
ENSDARG00000062206	skiv2l
ENSDARG00000062208	prrt1
ENSDARG00000062209	mrps5
ENSDARG00000062216	narfl
ENSDARG00000062217	KCNJ3 (1 of 2)
ENSDARG00000062220	plekha7b
ENSDARG00000062222	mxra8a
ENSDARG00000062226	ino80db
ENSDARG00000062231	znf362b
ENSDARG00000062236	ndrg4
ENSDARG00000062237	nfs1
ENSDARG00000062244	setd2
ENSDARG00000062245	crb1
ENSDARG00000062248	ptpn21
ENSDARG00000062251	FBXL7 (1 of 2)
ENSDARG00000062258	armc8
ENSDARG00000062262	ednrab
ENSDARG00000062266	edc4
ENSDARG00000062268	jarid2b
ENSDARG00000062269	fan1
ENSDARG00000062270	ccnyl1
ENSDARG00000062271	slc25a15b
ENSDARG00000062272	afg3l2
ENSDARG00000062280	hace1
ENSDARG00000062289	edaradd
ENSDARG00000062297	soat1
ENSDARG00000062302	znf652
ENSDARG00000062304	pdpk1a
ENSDARG00000062305	rims3
ENSDARG00000062307	ccdc61
ENSDARG00000062315	sik2b
ENSDARG00000062323	adam23a
ENSDARG00000062325	shank2
ENSDARG00000062328	rasgrp2
ENSDARG00000062335	nudt14
ENSDARG00000062338	zeb2a
ENSDARG00000062341	wfs1a
ENSDARG00000062346	cacna1r
ENSDARG00000062347	mtus2
ENSDARG00000062349	arhgap15
ENSDARG00000062350	synm
ENSDARG00000062352	sema4ab
ENSDARG00000062355	axdnd1
ENSDARG00000062359	scn3b
ENSDARG00000062361	PAXBP1
ENSDARG00000062362	tpcn1
ENSDARG00000062363	phex
ENSDARG00000062370	bcl2l13
ENSDARG00000062372	nrd1
ENSDARG00000062374	leng9
ENSDARG00000062375	lcat
ENSDARG00000062376	nlgn3b
ENSDARG00000062379	slc35a4
ENSDARG00000062382	snapin
ENSDARG00000062385	flcn
ENSDARG00000062390	cdc42ep1b
ENSDARG00000062396	anks1aa
ENSDARG00000062401	znf319
ENSDARG00000062402	frem1b
ENSDARG00000062415	ctnnd2a
ENSDARG00000062416	scn4ba
ENSDARG00000062418	ttl
ENSDARG00000062420	nfia
ENSDARG00000062421	pex2
ENSDARG00000062423	FTCDNL1
ENSDARG00000062429	trim109
ENSDARG00000062430	gpd2
ENSDARG00000062445	pias1b
ENSDARG00000062447	hecw2a
ENSDARG00000062448	skor1b
ENSDARG00000062449	xpr1
ENSDARG00000062450	rnf115
ENSDARG00000062457	las1l
ENSDARG00000062460	C24H8orf44
ENSDARG00000062463	zc3h12b
ENSDARG00000062465	pgap1
ENSDARG00000062469	hipk3a
ENSDARG00000062472	sin3b
ENSDARG00000062476	snapc5
ENSDARG00000062477	kiaa1549la
ENSDARG00000062478	ACKR3 (2 of 2)
ENSDARG00000062479	vcam1
ENSDARG00000062481	mlphb
ENSDARG00000062483	lyve1b
ENSDARG00000062485	dock11
ENSDARG00000062489	march8
ENSDARG00000062501	hhipl1
ENSDARG00000062506	zc3h18
ENSDARG00000062510	bcl11ba
ENSDARG00000062511	golga3
ENSDARG00000062515	tecpr1a
ENSDARG00000062517	FAM110D
ENSDARG00000062518	ulk1a
ENSDARG00000062519	abcc13
ENSDARG00000062521	atp9b
ENSDARG00000062531	mapk8ip3
ENSDARG00000062532	fam21c
ENSDARG00000062542	fgf12b
ENSDARG00000062543	map7d1b
ENSDARG00000062550	rc3h1
ENSDARG00000062552	lpar6a
ENSDARG00000062553	BACH1 (2 of 2)
ENSDARG00000062558	rspry1
ENSDARG00000062561	adck1
ENSDARG00000062562	egln2
ENSDARG00000062568	MRPL2
ENSDARG00000062573	znrf3
ENSDARG00000062576	rab9b
ENSDARG00000062577	arhgap35a
ENSDARG00000062579	kremen1
ENSDARG00000062581	nlgn3a
ENSDARG00000062585	brat1
ENSDARG00000062590	pleca
ENSDARG00000062592	myl10
ENSDARG00000062593	stox1
ENSDARG00000062594	coq7
ENSDARG00000062598	ltc4s
ENSDARG00000062612	dhx37
ENSDARG00000062614	nars2
ENSDARG00000062621	SATB1
ENSDARG00000062627	sacs
ENSDARG00000062630	dnah9l
ENSDARG00000062632	duox
ENSDARG00000062633	cadm2b
ENSDARG00000062634	kat2b
ENSDARG00000062636	fem1b
ENSDARG00000062646	tet3
ENSDARG00000062650	rif1
ENSDARG00000062651	zc3hc1
ENSDARG00000062655	ydjc
ENSDARG00000062662	LMOD3
ENSDARG00000062664	oxnad1
ENSDARG00000062667	MPP3 (2 of 2)
ENSDARG00000062674	btbd10a
ENSDARG00000062686	megf11
ENSDARG00000062687	KCNH7 (5 of 6)
ENSDARG00000062688	gpnmb
ENSDARG00000062693	nrxn3b
ENSDARG00000062695	ccdc126
ENSDARG00000062696	DGKG
ENSDARG00000062699	nkain4
ENSDARG00000062702	ankmy1
ENSDARG00000062707	plat
ENSDARG00000062711	gal3st1
ENSDARG00000062720	pcdh1a
ENSDARG00000062721	dennd4a
ENSDARG00000062727	cep290
ENSDARG00000062744	scn1lab
ENSDARG00000062745	socs5b
ENSDARG00000062748	PKN1 (2 of 2)
ENSDARG00000062749	ino80b
ENSDARG00000062752	MFAP3L
ENSDARG00000062753	naif1
ENSDARG00000062754	cpne4
ENSDARG00000062756	PLLP
ENSDARG00000062765	whsc1l1
ENSDARG00000062770	snx21
ENSDARG00000062785	adpgk2
ENSDARG00000062788	irg1l
ENSDARG00000062790	TACC2
ENSDARG00000062794	trim36
ENSDARG00000062795	abcb7
ENSDARG00000062796	fkbp10a
ENSDARG00000062797	nell2b
ENSDARG00000062799	baiap2a
ENSDARG00000062801	erfl3
ENSDARG00000062806	ttll9
ENSDARG00000062811	p2ry10
ENSDARG00000062812	glsa
ENSDARG00000062821	slc6a15
ENSDARG00000062823	pi4kab
ENSDARG00000062824	alx1
ENSDARG00000062830	FAM46D
ENSDARG00000062834	ecsit
ENSDARG00000062837	spata13
ENSDARG00000062840	DTX1
ENSDARG00000062846	tmtc3
ENSDARG00000062849	kcnk10a
ENSDARG00000062854	sdk1b
ENSDARG00000062855	plekhg7
ENSDARG00000062864	gk5
ENSDARG00000062865	MRAS (1 of 2)
ENSDARG00000062868	eea1
ENSDARG00000062872	MRS2
ENSDARG00000062874	hcar1-3
ENSDARG00000062880	cntn3a.1
ENSDARG00000062884	MAP3K2
ENSDARG00000062887	steap2
